City,Age,Income,Vehicle_Ownership,Vehicle_Usage,Vehicle_Type,EV_Market_Share,Charging_Stations_Available,Psychographic,Behavioral
Delhi,24,92577,1,10,2-wheeler,0.31223765832010775,15,Status-seeking,Rare Usage
Hyderabad,61,104303,0,11,E-rickshaw,0.12756387824127288,4,Cost-conscious,Daily Commuting
Mumbai,24,30846,1,48,2-wheeler,0.3535753440780499,23,Eco-friendly,Long Distance
Bangalore,61,149861,1,13,4-wheeler,0.21474177355752425,42,Status-seeking,Long Distance
Bangalore,32,124180,0,24,4-wheeler,0.14150718646584828,64,Eco-friendly,Rare Usage
Mumbai,51,39924,1,41,E-rickshaw,0.1714567723673811,9,Status-seeking,Weekend Trips
Bangalore,63,131193,1,15,E-rickshaw,0.4294412932861571,58,Cost-conscious,Long Distance
Bangalore,62,33882,0,6,E-rickshaw,0.14164990497495755,34,Status-seeking,Weekend Trips
Bangalore,21,100274,0,26,4-wheeler,0.28677095529612984,30,Tech-savvy,Daily Commuting
Delhi,31,106555,0,40,E-rickshaw,0.17810924847168852,78,Cost-conscious,Long Distance
Delhi,31,21095,0,9,2-wheeler,0.1649279448340048,10,Tech-savvy,Daily Commuting
Pune,33,124205,1,11,E-rickshaw,0.18228470376682904,8,Tech-savvy,Rare Usage
Hyderabad,24,60983,1,10,2-wheeler,0.29711317380784813,65,Tech-savvy,Long Distance
Mumbai,49,131215,1,26,4-wheeler,0.1951153684446285,43,Tech-savvy,Rare Usage
Mumbai,36,34123,0,14,2-wheeler,0.13869318014102416,93,Eco-friendly,Rare Usage
Mumbai,19,113668,1,44,2-wheeler,0.4205603476988674,15,Cost-conscious,Daily Commuting
Pune,27,86615,1,24,2-wheeler,0.3159285612686743,47,Tech-savvy,Long Distance
Delhi,67,115193,1,32,4-wheeler,0.16274146094742886,52,Eco-friendly,Long Distance
Pune,34,65278,0,27,2-wheeler,0.2885719394528681,64,Status-seeking,Long Distance
Mumbai,54,117911,0,39,2-wheeler,0.12734499994916396,47,Tech-savvy,Rare Usage
Hyderabad,29,110290,1,5,E-rickshaw,0.3321719454475034,69,Tech-savvy,Long Distance
Bangalore,23,71999,1,33,E-rickshaw,0.2361219278391926,45,Eco-friendly,Weekend Trips
Delhi,39,51153,1,13,E-rickshaw,0.14141141185206565,74,Status-seeking,Weekend Trips
Delhi,49,38344,1,13,2-wheeler,0.17345753994735896,32,Status-seeking,Rare Usage
Pune,58,119777,1,26,2-wheeler,0.23828108194029063,51,Eco-friendly,Daily Commuting
Delhi,37,57656,1,6,4-wheeler,0.4225629817168971,80,Tech-savvy,Weekend Trips
Mumbai,18,90515,1,20,2-wheeler,0.16950227849192934,54,Cost-conscious,Daily Commuting
Mumbai,64,149515,1,44,2-wheeler,0.14386568859711935,50,Eco-friendly,Long Distance
Pune,23,21212,1,10,4-wheeler,0.3063756025862737,97,Cost-conscious,Weekend Trips
Mumbai,36,140385,0,17,2-wheeler,0.32347878559210597,39,Tech-savvy,Rare Usage
Hyderabad,35,29001,1,37,4-wheeler,0.13609652706696687,24,Tech-savvy,Rare Usage
Pune,23,98784,0,23,4-wheeler,0.21379379168292081,62,Status-seeking,Daily Commuting
Hyderabad,62,118723,0,19,E-rickshaw,0.20510561516570164,21,Tech-savvy,Rare Usage
Bangalore,50,101144,1,37,2-wheeler,0.17448864378444612,89,Status-seeking,Daily Commuting
Hyderabad,40,56427,1,14,E-rickshaw,0.22625525088026152,90,Status-seeking,Daily Commuting
Bangalore,40,51368,0,5,2-wheeler,0.11484340461531867,37,Tech-savvy,Weekend Trips
Bangalore,43,90819,1,16,E-rickshaw,0.3606199131813914,8,Status-seeking,Weekend Trips
Hyderabad,30,81160,1,47,4-wheeler,0.49539485801353644,36,Tech-savvy,Rare Usage
Pune,24,45854,1,33,4-wheeler,0.3536187069876996,4,Status-seeking,Daily Commuting
Mumbai,32,30715,1,21,4-wheeler,0.24443058021751451,81,Status-seeking,Weekend Trips
Mumbai,61,101701,1,8,4-wheeler,0.36716412045827074,21,Tech-savvy,Long Distance
Bangalore,44,78784,1,33,2-wheeler,0.3286063684094305,11,Cost-conscious,Rare Usage
Bangalore,43,149193,1,11,2-wheeler,0.4387031722349378,59,Eco-friendly,Rare Usage
Pune,50,119644,1,48,E-rickshaw,0.3487498243928002,43,Tech-savvy,Long Distance
Delhi,32,46797,0,17,2-wheeler,0.3536305418484995,21,Status-seeking,Long Distance
Hyderabad,53,67573,1,9,2-wheeler,0.18866567530919737,5,Eco-friendly,Long Distance
Bangalore,62,96120,0,10,E-rickshaw,0.2662508954150373,99,Cost-conscious,Weekend Trips
Mumbai,44,34780,1,38,4-wheeler,0.2377664241022709,26,Tech-savvy,Long Distance
Pune,22,57905,0,11,E-rickshaw,0.10457007496150039,54,Status-seeking,Rare Usage
Hyderabad,19,41573,1,32,E-rickshaw,0.22531229175562456,14,Status-seeking,Weekend Trips
Pune,50,136049,1,14,4-wheeler,0.29442484972918015,63,Tech-savvy,Daily Commuting
Hyderabad,33,149651,0,8,E-rickshaw,0.3399394532840324,16,Status-seeking,Long Distance
Hyderabad,40,53359,1,7,E-rickshaw,0.4738275786841821,2,Eco-friendly,Rare Usage
Bangalore,55,86062,0,29,E-rickshaw,0.19564550374392656,9,Status-seeking,Long Distance
Pune,33,93391,1,27,2-wheeler,0.16097159644342335,62,Eco-friendly,Daily Commuting
Pune,31,63463,1,31,4-wheeler,0.4477782755995833,62,Eco-friendly,Weekend Trips
Mumbai,46,119596,1,18,4-wheeler,0.4767389976353791,88,Tech-savvy,Daily Commuting
Mumbai,43,136342,1,42,E-rickshaw,0.2951816994324338,61,Status-seeking,Weekend Trips
Bangalore,52,115018,0,36,2-wheeler,0.1460866245000208,84,Eco-friendly,Rare Usage
Bangalore,32,36571,1,27,4-wheeler,0.2941553197107885,8,Status-seeking,Rare Usage
Delhi,20,117276,1,44,4-wheeler,0.1437773308413075,23,Eco-friendly,Rare Usage
Mumbai,40,148568,1,41,E-rickshaw,0.45327423148026513,31,Cost-conscious,Daily Commuting
Hyderabad,46,39142,1,7,E-rickshaw,0.3832600418465,2,Tech-savvy,Long Distance
Pune,51,45104,1,39,E-rickshaw,0.1964548070840016,32,Tech-savvy,Long Distance
Bangalore,50,28625,1,17,4-wheeler,0.4546762773267147,42,Tech-savvy,Daily Commuting
Pune,58,59199,0,38,E-rickshaw,0.35516069161972774,11,Eco-friendly,Long Distance
Pune,58,140725,1,28,E-rickshaw,0.48130533468834746,92,Cost-conscious,Daily Commuting
Delhi,40,35926,0,5,E-rickshaw,0.4921919396042188,84,Eco-friendly,Long Distance
Mumbai,24,51218,1,16,2-wheeler,0.10131271569428724,97,Tech-savvy,Weekend Trips
Bangalore,20,64472,0,12,E-rickshaw,0.14808568361101832,96,Eco-friendly,Rare Usage
Pune,49,111916,1,23,4-wheeler,0.3187689323227343,31,Tech-savvy,Long Distance
Bangalore,48,143182,0,13,E-rickshaw,0.48234114978691667,19,Status-seeking,Daily Commuting
Hyderabad,35,40566,1,32,4-wheeler,0.4976934542038782,66,Eco-friendly,Weekend Trips
Delhi,60,76125,1,18,2-wheeler,0.32696317412140796,67,Status-seeking,Long Distance
Hyderabad,24,53205,1,31,2-wheeler,0.16952059557809213,16,Eco-friendly,Long Distance
Bangalore,58,129084,1,22,E-rickshaw,0.16522000800348247,80,Tech-savvy,Daily Commuting
Bangalore,18,49717,1,46,4-wheeler,0.40554310324565535,18,Status-seeking,Weekend Trips
Mumbai,31,69984,1,45,E-rickshaw,0.3367750714825191,3,Eco-friendly,Rare Usage
Pune,69,127292,1,10,E-rickshaw,0.31950955957310523,92,Tech-savvy,Daily Commuting
Pune,49,45135,1,37,4-wheeler,0.2863059693202066,16,Eco-friendly,Long Distance
Hyderabad,23,48164,1,41,4-wheeler,0.3900538506326726,63,Status-seeking,Rare Usage
Delhi,56,94489,1,46,4-wheeler,0.4432216716025382,21,Eco-friendly,Long Distance
Pune,27,58562,0,29,4-wheeler,0.22118323247825453,65,Eco-friendly,Daily Commuting
Mumbai,24,89110,1,17,4-wheeler,0.18836710687035627,41,Status-seeking,Weekend Trips
Hyderabad,43,40169,0,27,2-wheeler,0.368079666525977,75,Tech-savvy,Rare Usage
Hyderabad,51,79858,1,40,2-wheeler,0.46589296962198135,44,Eco-friendly,Daily Commuting
Mumbai,47,41604,1,37,2-wheeler,0.2392629760576345,10,Eco-friendly,Daily Commuting
Delhi,53,109670,1,25,4-wheeler,0.20897928767096616,52,Cost-conscious,Rare Usage
Mumbai,38,134605,0,38,4-wheeler,0.1904458520942478,59,Cost-conscious,Weekend Trips
Delhi,34,108738,0,40,4-wheeler,0.20179636307865234,28,Tech-savvy,Long Distance
Mumbai,50,20684,1,21,E-rickshaw,0.15397333718412579,19,Status-seeking,Rare Usage
Mumbai,27,148140,1,14,2-wheeler,0.3387112910433414,4,Tech-savvy,Daily Commuting
Bangalore,68,122537,1,27,2-wheeler,0.21233042746450229,24,Tech-savvy,Rare Usage
Hyderabad,64,135265,1,48,E-rickshaw,0.34597774466316183,33,Tech-savvy,Rare Usage
Mumbai,59,131301,1,6,E-rickshaw,0.13321293980502724,11,Eco-friendly,Weekend Trips
Mumbai,68,28007,0,39,2-wheeler,0.14618271684715164,27,Eco-friendly,Weekend Trips
Pune,29,134915,1,18,4-wheeler,0.31445677111877784,97,Tech-savvy,Long Distance
Hyderabad,33,120632,0,49,2-wheeler,0.3046123777904056,5,Tech-savvy,Rare Usage
Pune,58,137419,1,45,4-wheeler,0.20860397069515546,18,Cost-conscious,Weekend Trips
Hyderabad,49,61787,0,6,2-wheeler,0.430852340648217,11,Status-seeking,Weekend Trips
Pune,32,69582,1,23,2-wheeler,0.17481886594701979,24,Tech-savvy,Daily Commuting
Mumbai,44,94791,0,20,E-rickshaw,0.24426444967327443,12,Cost-conscious,Weekend Trips
Mumbai,45,117798,1,47,E-rickshaw,0.3222046824289609,80,Tech-savvy,Rare Usage
Bangalore,34,103629,0,48,4-wheeler,0.4468844410061459,75,Status-seeking,Rare Usage
Pune,63,25782,1,29,4-wheeler,0.2674203900667107,2,Tech-savvy,Daily Commuting
Delhi,67,86770,1,5,2-wheeler,0.2594403821763618,23,Status-seeking,Daily Commuting
Bangalore,19,77645,0,6,E-rickshaw,0.33181497121271786,7,Eco-friendly,Daily Commuting
Pune,53,123509,1,31,4-wheeler,0.22667816618515851,99,Status-seeking,Rare Usage
Pune,67,119724,1,6,4-wheeler,0.3836693012638358,89,Tech-savvy,Rare Usage
Bangalore,24,51996,0,34,4-wheeler,0.1994783762668019,44,Cost-conscious,Long Distance
Mumbai,30,49204,0,14,2-wheeler,0.42927839877608487,71,Eco-friendly,Weekend Trips
Pune,32,37152,1,23,4-wheeler,0.20894136525338447,95,Cost-conscious,Daily Commuting
Mumbai,42,75186,0,46,4-wheeler,0.49708046491620494,95,Tech-savvy,Weekend Trips
Bangalore,40,127900,0,20,E-rickshaw,0.22658498973105706,0,Eco-friendly,Weekend Trips
Mumbai,39,110555,0,17,E-rickshaw,0.45153045546207915,2,Cost-conscious,Long Distance
Hyderabad,43,105024,1,12,E-rickshaw,0.2589423816424229,64,Tech-savvy,Rare Usage
Delhi,50,122659,1,35,2-wheeler,0.19842193681237213,14,Cost-conscious,Weekend Trips
Pune,28,39689,0,49,E-rickshaw,0.1904653001841421,49,Status-seeking,Daily Commuting
Delhi,27,70690,1,29,E-rickshaw,0.4400765127399513,19,Status-seeking,Daily Commuting
Mumbai,42,114042,1,43,E-rickshaw,0.22350119452515071,2,Tech-savvy,Rare Usage
Pune,54,103251,0,25,E-rickshaw,0.23542520358389882,60,Cost-conscious,Rare Usage
Mumbai,65,77320,0,42,4-wheeler,0.17879722233557624,14,Tech-savvy,Rare Usage
Hyderabad,60,84226,1,45,2-wheeler,0.4845298872464867,58,Cost-conscious,Daily Commuting
Bangalore,55,76091,1,33,4-wheeler,0.19789757623953205,53,Eco-friendly,Rare Usage
Pune,58,126565,1,10,4-wheeler,0.19897744759264482,59,Tech-savvy,Long Distance
Hyderabad,62,99301,1,22,2-wheeler,0.4775591561018784,36,Tech-savvy,Long Distance
Hyderabad,41,41942,1,48,4-wheeler,0.46035954199807316,20,Cost-conscious,Daily Commuting
Pune,57,58712,0,39,E-rickshaw,0.1995643532719641,22,Tech-savvy,Long Distance
Mumbai,63,146315,1,31,2-wheeler,0.4458902278071958,98,Eco-friendly,Weekend Trips
Hyderabad,50,125430,1,9,4-wheeler,0.19992928523444675,17,Cost-conscious,Rare Usage
Delhi,34,85277,1,11,4-wheeler,0.1337856659411498,16,Cost-conscious,Long Distance
Hyderabad,41,69632,1,14,E-rickshaw,0.4281445393583301,30,Cost-conscious,Rare Usage
Mumbai,54,58031,0,14,4-wheeler,0.4086232631261145,63,Eco-friendly,Long Distance
Mumbai,19,40478,1,32,4-wheeler,0.2178668486765886,47,Eco-friendly,Rare Usage
Delhi,49,42551,1,40,4-wheeler,0.13605559404904374,25,Tech-savvy,Daily Commuting
Hyderabad,41,68068,1,14,2-wheeler,0.1825755537908591,21,Cost-conscious,Weekend Trips
Mumbai,26,113608,0,39,2-wheeler,0.40842262836258614,44,Eco-friendly,Rare Usage
Pune,21,55561,1,39,4-wheeler,0.4858991259769707,35,Status-seeking,Weekend Trips
Bangalore,34,22892,0,41,4-wheeler,0.2036008287177966,63,Tech-savvy,Rare Usage
Bangalore,34,119502,0,24,E-rickshaw,0.4273035204141796,34,Eco-friendly,Daily Commuting
Bangalore,67,44395,0,17,2-wheeler,0.19117306293486178,74,Eco-friendly,Weekend Trips
Hyderabad,65,38756,1,15,2-wheeler,0.37184015673003346,90,Eco-friendly,Long Distance
Delhi,47,136580,0,49,2-wheeler,0.13344538761261054,97,Tech-savvy,Weekend Trips
Mumbai,57,107710,1,23,4-wheeler,0.334118256152904,81,Eco-friendly,Rare Usage
Pune,28,54651,0,32,E-rickshaw,0.20767595647788728,26,Eco-friendly,Weekend Trips
Pune,38,140155,0,42,E-rickshaw,0.4703383794934628,67,Status-seeking,Daily Commuting
Hyderabad,38,86333,1,49,4-wheeler,0.21590035551158146,16,Status-seeking,Weekend Trips
Bangalore,35,93745,0,8,4-wheeler,0.2593762779449227,69,Status-seeking,Weekend Trips
Hyderabad,46,126539,1,41,E-rickshaw,0.4362716444618324,10,Eco-friendly,Weekend Trips
Delhi,41,69306,1,23,E-rickshaw,0.2753098330187177,4,Status-seeking,Long Distance
Delhi,27,41346,1,41,2-wheeler,0.1953649007179674,57,Cost-conscious,Weekend Trips
Mumbai,62,133561,1,18,4-wheeler,0.3190177283577189,81,Status-seeking,Rare Usage
Mumbai,34,48024,1,35,2-wheeler,0.43599647825999277,56,Status-seeking,Rare Usage
Delhi,35,114950,1,32,E-rickshaw,0.273271044801861,88,Eco-friendly,Weekend Trips
Delhi,59,138768,0,40,2-wheeler,0.15315539568194705,73,Cost-conscious,Weekend Trips
Delhi,65,60818,1,48,E-rickshaw,0.25323476524580674,79,Status-seeking,Long Distance
Hyderabad,37,25947,1,42,E-rickshaw,0.48179005323767654,73,Eco-friendly,Daily Commuting
Delhi,54,95153,0,23,2-wheeler,0.12880864814630888,73,Cost-conscious,Rare Usage
Pune,62,106240,0,46,4-wheeler,0.2633780689792079,99,Status-seeking,Long Distance
Bangalore,35,147192,0,5,2-wheeler,0.3592115175760662,84,Eco-friendly,Rare Usage
Delhi,34,146519,1,27,2-wheeler,0.13140709048472915,13,Cost-conscious,Rare Usage
Bangalore,26,114238,1,32,4-wheeler,0.23798101880122724,71,Status-seeking,Weekend Trips
Hyderabad,31,87428,1,8,4-wheeler,0.47623134157610525,0,Cost-conscious,Rare Usage
Bangalore,66,49754,1,45,2-wheeler,0.11225427688245732,15,Cost-conscious,Daily Commuting
Hyderabad,46,83355,1,22,E-rickshaw,0.4006967518023773,25,Eco-friendly,Daily Commuting
Pune,48,78241,1,43,2-wheeler,0.43654998645439846,48,Tech-savvy,Daily Commuting
Hyderabad,21,88960,0,29,E-rickshaw,0.21082429016710008,41,Cost-conscious,Long Distance
Hyderabad,35,149958,1,22,4-wheeler,0.1858857478079249,69,Cost-conscious,Daily Commuting
Mumbai,37,147420,1,10,4-wheeler,0.4659283574344829,65,Cost-conscious,Daily Commuting
Delhi,64,127754,1,23,E-rickshaw,0.40560067819228973,52,Cost-conscious,Rare Usage
Delhi,60,33418,1,16,2-wheeler,0.14535228384280094,8,Cost-conscious,Long Distance
Pune,61,115422,1,29,4-wheeler,0.18487890220656117,68,Tech-savvy,Weekend Trips
Pune,26,120319,0,39,E-rickshaw,0.34854206199702176,39,Eco-friendly,Long Distance
Delhi,30,108593,1,5,E-rickshaw,0.26776677155875694,55,Tech-savvy,Long Distance
Mumbai,32,75184,1,9,2-wheeler,0.3016697481751599,4,Eco-friendly,Weekend Trips
Delhi,44,24833,1,5,E-rickshaw,0.4806169740409071,55,Tech-savvy,Weekend Trips
Mumbai,32,95430,0,12,E-rickshaw,0.2680941852767896,71,Eco-friendly,Weekend Trips
Pune,45,134246,0,43,2-wheeler,0.4526727983257076,4,Status-seeking,Rare Usage
Bangalore,54,61833,1,47,4-wheeler,0.3642978874642293,68,Cost-conscious,Rare Usage
Pune,36,20565,0,22,4-wheeler,0.14864778348542249,51,Eco-friendly,Rare Usage
Pune,43,60180,0,13,4-wheeler,0.39780281465908784,80,Eco-friendly,Daily Commuting
Hyderabad,69,38402,1,9,E-rickshaw,0.3080836295825259,72,Cost-conscious,Weekend Trips
Hyderabad,43,62845,1,8,E-rickshaw,0.19003890015679545,97,Status-seeking,Rare Usage
Hyderabad,42,95851,1,48,2-wheeler,0.21581972923291926,32,Cost-conscious,Rare Usage
Hyderabad,43,32834,1,33,E-rickshaw,0.3229329699003005,21,Eco-friendly,Long Distance
Mumbai,43,87850,1,5,E-rickshaw,0.34068099605831725,84,Eco-friendly,Rare Usage
Delhi,63,57180,0,34,4-wheeler,0.48727056161179205,14,Cost-conscious,Weekend Trips
Bangalore,45,23883,1,49,E-rickshaw,0.4418880545642373,64,Tech-savvy,Weekend Trips
Pune,66,129688,1,5,E-rickshaw,0.1823357147981105,70,Cost-conscious,Daily Commuting
Mumbai,35,95587,1,7,E-rickshaw,0.40959682822685817,22,Eco-friendly,Daily Commuting
Bangalore,49,126520,1,26,2-wheeler,0.10331672326065822,5,Eco-friendly,Long Distance
Mumbai,20,31695,1,12,E-rickshaw,0.1519233844660576,83,Eco-friendly,Daily Commuting
Mumbai,19,147135,1,22,2-wheeler,0.17988016642651328,57,Status-seeking,Weekend Trips
Pune,50,43123,0,29,4-wheeler,0.33887974106365515,25,Cost-conscious,Daily Commuting
Delhi,59,78481,1,24,E-rickshaw,0.17787400252007468,11,Status-seeking,Daily Commuting
Hyderabad,36,93438,1,35,2-wheeler,0.24610917681412287,76,Cost-conscious,Rare Usage
Delhi,34,131491,1,34,4-wheeler,0.19711191285683183,76,Status-seeking,Weekend Trips
Pune,61,149525,1,20,E-rickshaw,0.23496664975198533,1,Tech-savvy,Long Distance
Pune,50,37573,0,6,2-wheeler,0.47698057789362636,31,Eco-friendly,Daily Commuting
Pune,29,141844,1,21,2-wheeler,0.49895054103817205,49,Eco-friendly,Daily Commuting
Bangalore,66,114910,1,14,4-wheeler,0.37428884250564376,94,Cost-conscious,Long Distance
Delhi,20,76494,1,11,E-rickshaw,0.32892314858227234,60,Eco-friendly,Long Distance
Delhi,60,32288,0,46,E-rickshaw,0.38337913832651327,10,Status-seeking,Weekend Trips
Mumbai,66,66978,1,13,E-rickshaw,0.4086608801675634,67,Tech-savvy,Long Distance
Mumbai,43,92420,1,21,2-wheeler,0.3956050974438058,33,Status-seeking,Daily Commuting
Mumbai,52,137845,1,13,E-rickshaw,0.13275701128000195,79,Status-seeking,Weekend Trips
Pune,25,96095,1,13,2-wheeler,0.2241173677147096,94,Cost-conscious,Weekend Trips
Delhi,69,74672,1,41,2-wheeler,0.2373725527158999,88,Eco-friendly,Long Distance
Pune,53,81821,1,28,4-wheeler,0.24770178966005651,7,Status-seeking,Weekend Trips
Bangalore,24,103661,1,43,2-wheeler,0.23772551146061682,7,Cost-conscious,Daily Commuting
Mumbai,63,89224,1,15,4-wheeler,0.4148369189801311,97,Status-seeking,Daily Commuting
Pune,63,109405,1,12,4-wheeler,0.39904186715375134,14,Status-seeking,Daily Commuting
Pune,53,132418,1,29,E-rickshaw,0.10184012115706072,4,Status-seeking,Weekend Trips
Bangalore,33,123673,1,6,4-wheeler,0.21855260939788762,18,Cost-conscious,Long Distance
Hyderabad,41,74796,1,14,E-rickshaw,0.34946545911413024,73,Tech-savvy,Daily Commuting
Delhi,18,64706,0,28,4-wheeler,0.1481062487955198,8,Status-seeking,Rare Usage
Hyderabad,66,148554,1,20,2-wheeler,0.12847931779421295,56,Status-seeking,Long Distance
Mumbai,42,143777,1,23,E-rickshaw,0.4313592477993927,53,Cost-conscious,Weekend Trips
Pune,27,24023,1,35,2-wheeler,0.28107370886882765,28,Eco-friendly,Daily Commuting
Bangalore,33,134286,0,15,E-rickshaw,0.44227494716834137,18,Tech-savvy,Weekend Trips
Bangalore,33,102636,0,10,2-wheeler,0.4294210908706263,76,Cost-conscious,Daily Commuting
Delhi,25,56735,0,10,4-wheeler,0.4573482088562343,45,Eco-friendly,Weekend Trips
Hyderabad,46,92959,0,36,E-rickshaw,0.11930982542425883,79,Cost-conscious,Rare Usage
Delhi,56,59218,1,43,E-rickshaw,0.17445202644335384,61,Cost-conscious,Weekend Trips
Pune,45,32213,0,17,E-rickshaw,0.21845726576056823,93,Tech-savvy,Weekend Trips
Delhi,23,121519,0,7,4-wheeler,0.15449215513514405,59,Tech-savvy,Weekend Trips
Bangalore,33,142513,0,45,2-wheeler,0.2941879283142857,4,Tech-savvy,Daily Commuting
Bangalore,37,118694,1,39,4-wheeler,0.41959075601562346,32,Tech-savvy,Long Distance
Mumbai,33,48460,1,42,4-wheeler,0.48047272433988186,82,Eco-friendly,Weekend Trips
Mumbai,24,144579,0,21,4-wheeler,0.4558296537905865,54,Status-seeking,Long Distance
Pune,58,84680,1,7,2-wheeler,0.28293467200632333,18,Cost-conscious,Daily Commuting
Hyderabad,31,137725,1,38,4-wheeler,0.3545964405483809,16,Tech-savvy,Weekend Trips
Delhi,60,51017,0,16,E-rickshaw,0.19227844937946115,87,Status-seeking,Daily Commuting
Pune,43,118536,1,28,4-wheeler,0.261203599972768,91,Eco-friendly,Long Distance
Mumbai,43,112038,0,10,2-wheeler,0.4484730381680012,41,Tech-savvy,Daily Commuting
Delhi,31,50990,1,46,E-rickshaw,0.11167900880779232,21,Cost-conscious,Daily Commuting
Mumbai,24,39515,0,15,2-wheeler,0.3131037090573897,38,Status-seeking,Long Distance
Delhi,50,49991,1,31,4-wheeler,0.44911931915960857,79,Tech-savvy,Daily Commuting
Hyderabad,43,27634,0,28,2-wheeler,0.14880394954030418,98,Cost-conscious,Long Distance
Pune,62,97034,1,22,E-rickshaw,0.49301848078044885,26,Status-seeking,Long Distance
Delhi,37,96452,1,31,2-wheeler,0.10495658559246768,75,Cost-conscious,Weekend Trips
Bangalore,20,49377,0,45,E-rickshaw,0.4544480045852658,45,Eco-friendly,Weekend Trips
Bangalore,69,53001,1,25,E-rickshaw,0.2414690297579868,27,Tech-savvy,Daily Commuting
Delhi,21,21391,1,38,4-wheeler,0.1530762326711051,51,Tech-savvy,Daily Commuting
Delhi,43,85206,1,37,4-wheeler,0.16294327010181403,64,Cost-conscious,Daily Commuting
Delhi,28,129388,0,22,E-rickshaw,0.3804714873417083,38,Status-seeking,Rare Usage
Bangalore,19,62215,0,7,2-wheeler,0.44828787066237763,17,Tech-savvy,Rare Usage
Bangalore,31,99720,1,28,E-rickshaw,0.35642654152271513,86,Cost-conscious,Weekend Trips
Delhi,61,47114,1,5,4-wheeler,0.47148998854430124,21,Eco-friendly,Long Distance
Mumbai,47,31882,1,10,2-wheeler,0.4369915180227596,67,Tech-savvy,Rare Usage
Mumbai,66,133142,0,23,E-rickshaw,0.10361272277626017,10,Cost-conscious,Rare Usage
Hyderabad,29,37273,1,26,4-wheeler,0.3677718657720539,81,Status-seeking,Long Distance
Pune,43,126206,1,47,E-rickshaw,0.22185387548571703,63,Tech-savvy,Daily Commuting
Mumbai,61,65647,1,12,E-rickshaw,0.281800004688164,70,Tech-savvy,Daily Commuting
Bangalore,50,102665,1,9,E-rickshaw,0.1376122992536907,84,Eco-friendly,Rare Usage
Mumbai,30,84892,0,13,2-wheeler,0.21283966474866017,56,Cost-conscious,Rare Usage
Hyderabad,31,62679,0,25,4-wheeler,0.353074386973003,34,Status-seeking,Long Distance
Hyderabad,41,20427,0,32,4-wheeler,0.1873528521025296,36,Eco-friendly,Long Distance
Pune,51,116952,1,8,E-rickshaw,0.3590146673084772,49,Eco-friendly,Rare Usage
Mumbai,61,149669,0,28,E-rickshaw,0.46921286831866893,29,Eco-friendly,Long Distance
